Curso,Unidade de execução,Turno,Turma,Inscritos no turno,Dia da Semana,Início,Fim,Dia,Características da sala pedida para a aula,Sala da aula,Lotação,"Características reais da sala "
"MES, MSS, MS",Desigualdades Sociais Contemporâneas,M8065TP03,MSSA1,57,Qui,18:00:00,20:00:00,13/10/2022,Sala Aulas Mestrado,AA2.23,50,"Sala/anfiteatro aulas, Horário sala visível portal público"
"MES, MSS, MS",Desigualdades Sociais Contemporâneas,M8065TP03,MSSA1,57,Qui,18:00:00,20:00:00,06/10/2022,Sala Aulas Mestrado,AA2.23,50,"Sala/anfiteatro aulas, Horário sala visível portal público"
"MES, MSS, MS",Desigualdades Sociais Contemporâneas,M8065TP03,MSSA1,57,Qui,18:00:00,20:00:00,29/09/2022,Sala Aulas Mestrado,AA2.23,50,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Introdução às Finanças Computacionais,02331PL02,MMF-MI,26,Qua,18:00:00,21:00:00,19/10/2022,Laboratório de Informática,D1.10,20,"Horário sala visível portal público, Laboratório de Informática"
"LG, LGM",Marketing Operacional,MOpeTP07,GiB1,36,Qua,11:00:00,12:30:00,14/12/2022,Sala de Aulas normal,AA2.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGM",Marketing Operacional,MOpeTP07,GiB1,36,Qua,11:00:00,12:30:00,07/12/2022,Sala de Aulas normal,AA2.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGM",Marketing Operacional,MOpeTP07,GiB1,36,Qua,11:00:00,12:30:00,30/11/2022,Sala de Aulas normal,AA2.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGM",Marketing Operacional,MOpeTP07,GiB1,36,Qua,11:00:00,12:30:00,23/11/2022,Sala de Aulas normal,AA2.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGM",Marketing Operacional,MOpeTP07,GiB1,36,Qua,11:00:00,12:30:00,16/11/2022,Sala de Aulas normal,AA2.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGM",Marketing Operacional,MOpeTP07,GiB1,36,Qua,11:00:00,12:30:00,09/11/2022,Sala de Aulas normal,AA2.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGM",Marketing Operacional,MOpeTP07,GiB1,36,Qua,11:00:00,12:30:00,02/11/2022,Sala de Aulas normal,AA2.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGM",Marketing Operacional,MOpeTP07,GiB1,36,Qua,11:00:00,12:30:00,26/10/2022,Sala de Aulas normal,AA2.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGM",Marketing Operacional,MOpeTP07,GiB1,36,Qua,11:00:00,12:30:00,19/10/2022,Sala de Aulas normal,AA2.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGM",Marketing Operacional,MOpeTP07,GiB1,36,Qua,11:00:00,12:30:00,12/10/2022,Sala de Aulas normal,AA2.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGM",Marketing Operacional,MOpeTP07,GiB1,36,Qua,11:00:00,12:30:00,28/09/2022,Sala de Aulas normal,AA2.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGM",Marketing Operacional,MOpeTP07,GiB1,36,Qua,11:00:00,12:30:00,21/09/2022,Sala de Aulas normal,AA2.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGM",Marketing Operacional,MOpeTP07,GiB1,36,Qua,11:00:00,12:30:00,14/09/2022,Sala de Aulas normal,AA2.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGM",Marketing Operacional,MOpeTP07,GiB1,36,Qui,11:00:00,12:30:00,24/11/2022,Sala de Aulas normal,AA2.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGM",Marketing Operacional,MOpeTP07,GiB1,36,Qui,11:00:00,12:30:00,17/11/2022,Sala de Aulas normal,AA2.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGM",Marketing Operacional,MOpeTP07,GiB1,36,Qui,11:00:00,12:30:00,10/11/2022,Sala de Aulas normal,AA2.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGM",Marketing Operacional,MOpeTP07,GiB1,36,Qui,11:00:00,12:30:00,03/11/2022,Sala de Aulas normal,AA2.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGM",Marketing Operacional,MOpeTP07,GiB1,36,Qui,11:00:00,12:30:00,27/10/2022,Sala de Aulas normal,AA2.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGM",Marketing Operacional,MOpeTP07,GiB1,36,Qui,11:00:00,12:30:00,20/10/2022,Sala de Aulas normal,AA2.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGM",Marketing Operacional,MOpeTP07,GiB1,36,Qui,11:00:00,12:30:00,13/10/2022,Sala de Aulas normal,AA2.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGM",Marketing Operacional,MOpeTP07,GiB1,36,Qui,11:00:00,12:30:00,06/10/2022,Sala de Aulas normal,AA2.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGM",Marketing Operacional,MOpeTP07,GiB1,36,Qui,11:00:00,12:30:00,29/09/2022,Sala de Aulas normal,AA2.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGM",Marketing Operacional,MOpeTP07,GiB1,36,Qui,11:00:00,12:30:00,22/09/2022,Sala de Aulas normal,AA2.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LG, LGM",Marketing Operacional,MOpeTP07,GiB1,36,Qui,11:00:00,12:30:00,15/09/2022,Sala de Aulas normal,AA2.25,34,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP04,"EI-C3, EI-C2, EI-C1",64,Ter,14:30:00,16:00:00,06/12/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP04,"EI-C3, EI-C2, EI-C1",64,Ter,14:30:00,16:00:00,29/11/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
"LEI, LEI-PL, LIGE, LIGE-PL",Programação Concorrente e Distribuída,L5096TP04,"EI-C3, EI-C2, EI-C1",64,Ter,14:30:00,16:00:00,22/11/2022,Laboratório de Informática,0S01,41,"Horário sala visível portal público, Laboratório de Informática"
